purchase_order_id,supplier_id,supplier_name,item_id,item_name,quantity,unit_cost,total_cost,order_date,expected_delivery,po_status
PO1216,SUP005,Apex Industrial,P109,Projector,28,20685.15,579184.2,2023-09-13,2023-10-04,Delivered
PO1217,SUP007,Metro Distributors,P113,SSD,114,4443.09,506512.26,2023-02-23,2023-03-21,Partially Delivered
PO1218,SUP002,Prime Supplies,P109,Projector,99,17254.17,1708162.83,2023-03-28,2023-04-02,Cancelled
PO1219,SUP010,Metro Distributors,P109,Projector,106,20449.09,2167603.54,2023-03-28,2023-04-27,Ordered
PO1220,SUP003,Smart Source,P113,SSD,85,4085.46,347264.1,2024-05-30,2024-06-15,Cancelled
PO1221,SUP004,National Electronics,P106,Router,144,2319.85,334058.4,2024-05-01,2024-05-07,Partially Delivered
PO1222,SUP007,Metro Distributors,P107,Tablet,47,12440.6,584708.2,2023-07-18,2023-08-15,Partially Delivered
PO1223,SUP007,Bluechip Suppliers,P105,Mouse,82,552.05,45268.1,2024-09-01,2024-09-14,Cancelled
PO1224,SUP003,Metro Distributors,P112,Webcam,72,1983.32,142799.04,2024-07-04,2024-07-11,Delivered
PO1225,SUP001,Smart Source,P106,Router,122,2638.61,321910.42,2023-04-01,2023-04-21,Delivered
PO1226,SUP006,Smart Source,P114,RAM,41,3099.94,127097.54,2023-11-05,2023-11-18,Cancelled
PO1227,SUP007,Metro Distributors,P115,Headset,119,1444.6,171907.4,2024-02-28,2024-03-08,Cancelled
PO1228,SUP010,Bluechip Suppliers,P108,Scanner,147,6117.51,899273.97,2023-02-12,2023-03-05,Cancelled
PO1229,SUP006,Apex Industrial,P114,RAM,136,2392.06,325320.16,2024-05-22,2024-06-20,Partially Delivered
PO1230,SUP006,Prime Supplies,P111,Desktop,83,31290.8,2597136.4,2023-10-20,2023-11-10,Partially Delivered
PO1231,SUP005,ABC Technologies,P114,RAM,58,2598.58,150717.64,2024-04-15,2024-05-15,Delivered
PO1232,SUP005,ABC Technologies,P108,Scanner,109,6552.33,714203.97,2024-07-24,2024-08-13,Partially Delivered
PO1233,SUP008,Vertex Traders,P114,RAM,48,2115.68,101552.64,2024-05-06,2024-05-24,Ordered
PO1234,SUP002,Vertex Traders,P105,Mouse,123,589.7,72533.1,2023-11-02,2023-11-09,Cancelled
PO1235,SUP010,Apex Industrial,P113,SSD,63,4100.37,258323.31,2023-08-01,2023-08-07,Ordered
PO1236,SUP005,ABC Technologies,P113,SSD,18,4086.53,73557.54,2023-02-17,2023-03-12,Cancelled
PO1237,SUP004,Reliable Systems,P106,Router,111,2299.92,255291.12,2024-06-02,2024-06-11,Partially Delivered
PO1238,SUP007,Vertex Traders,P106,Router,72,2476.6,178315.2,2023-12-08,2024-01-02,Delivered
PO1239,SUP007,National Electronics,P106,Router,56,2884.48,161530.88,2024-11-24,2024-12-03,Ordered
PO1240,SUP008,ABC Technologies,P111,Desktop,13,33957.43,441446.59,2023-02-07,2023-02-20,Ordered
PO1241,SUP006,National Electronics,P102,Printer,25,9248.2,231205.0,2023-11-12,2023-12-05,Ordered
PO1242,SUP002,Global Components,P102,Printer,138,8643.71,1192831.98,2024-02-13,2024-02-28,Ordered
PO1243,SUP005,National Electronics,P111,Desktop,91,29430.02,2678131.82,2024-04-03,2024-05-03,Cancelled
PO1244,SUP007,Global Components,P102,Printer,89,9228.6,821345.4,2024-04-26,2024-05-15,Cancelled
PO1245,SUP008,Apex Industrial,P109,Projector,134,21019.01,2816547.34,2023-10-15,2023-11-12,Cancelled
PO1246,SUP010,ABC Technologies,P107,Tablet,108,15713.9,1697101.2,2023-05-31,2023-06-27,Partially Delivered
PO1247,SUP010,Vertex Traders,P112,Webcam,44,2114.11,93020.84,2023-12-18,2024-01-11,Ordered
PO1248,SUP004,Metro Distributors,P109,Projector,27,17720.3,478448.1,2023-06-18,2023-07-15,Ordered
PO1249,SUP007,Reliable Systems,P112,Webcam,56,2311.28,129431.68,2023-07-10,2023-07-30,Ordered
PO1250,SUP010,Bluechip Suppliers,P106,Router,81,2805.08,227211.48,2024-11-27,2024-12-09,Cancelled
PO1251,SUP002,Metro Distributors,P103,Monitor,49,4561.0,223489.0,2023-02-26,2023-03-14,Ordered
PO1252,SUP005,Smart Source,P109,Projector,109,18559.21,2022953.89,2023-11-12,2023-12-02,Delivered
PO1253,SUP003,Reliable Systems,P104,Keyboard,33,1126.8,37184.4,2024-05-27,2024-06-11,Cancelled
PO1254,SUP006,Apex Industrial,P105,Mouse,87,718.46,62506.02,2023-01-03,2023-01-14,Partially Delivered
PO1255,SUP004,Bluechip Suppliers,P105,Mouse,36,499.51,17982.36,2024-11-19,2024-11-29,Cancelled
PO1256,SUP007,National Electronics,P111,Desktop,67,33662.61,2255394.87,2023-03-26,2023-04-17,Partially Delivered
PO1257,SUP002,Metro Distributors,P115,Headset,137,1664.93,228095.41,2023-04-08,2023-04-19,Partially Delivered
PO1258,SUP006,Bluechip Suppliers,P102,Printer,139,9027.54,1254828.06,2023-01-09,2023-01-18,Partially Delivered
PO1259,SUP006,Bluechip Suppliers,P104,Keyboard,78,1476.38,115157.64,2024-03-04,2024-04-02,Ordered
PO1260,SUP009,Vertex Traders,P106,Router,63,2923.41,184174.83,2024-06-23,2024-07-22,Delivered
PO1261,SUP006,Apex Industrial,P112,Webcam,40,2229.4,89176.0,2024-09-08,2024-09-23,Ordered
PO1262,SUP002,Prime Supplies,P113,SSD,143,3525.92,504206.56,2024-11-24,2024-12-24,Cancelled
PO1263,SUP008,Vertex Traders,P106,Router,102,2773.03,282849.06,2023-04-24,2023-05-11,Delivered
PO1264,SUP004,Reliable Systems,P104,Keyboard,147,1100.99,161845.53,2023-04-10,2023-05-03,Ordered
PO1265,SUP002,Reliable Systems,P109,Projector,20,21551.65,431033.0,2023-07-20,2023-08-11,Cancelled
PO1266,SUP005,Prime Supplies,P104,Keyboard,76,1058.65,80457.4,2024-09-13,2024-09-23,Ordered
PO1267,SUP001,Apex Industrial,P112,Webcam,104,2311.26,240371.04,2023-09-05,2023-10-04,Ordered
PO1268,SUP004,Reliable Systems,P103,Monitor,26,5636.03,146536.78,2023-06-08,2023-06-28,Ordered
PO1269,SUP004,Global Components,P102,Printer,85,9205.42,782460.7,2023-04-01,2023-04-12,Partially Delivered
PO1270,SUP006,Metro Distributors,P115,Headset,101,1580.96,159676.96,2023-02-25,2023-03-04,Ordered
PO1271,SUP008,Smart Source,P104,Keyboard,25,1426.57,35664.25,2023-10-31,2023-11-05,Ordered
PO1272,SUP007,Vertex Traders,P111,Desktop,35,34360.66,1202623.1,2024-09-23,2024-10-21,Partially Delivered
PO1273,SUP007,Metro Distributors,P111,Desktop,90,27129.06,2441615.4,2024-02-21,2024-03-20,Partially Delivered
PO1274,SUP003,Apex Industrial,P106,Router,87,2050.66,178407.42,2024-07-25,2024-08-22,Ordered
PO1275,SUP006,Prime Supplies,P103,Monitor,114,6653.02,758444.28,2024-09-04,2024-09-17,Ordered
PO1276,SUP002,ABC Technologies,P107,Tablet,88,16617.28,1462320.64,2024-09-24,2024-10-22,Cancelled
PO1277,SUP010,Global Components,P102,Printer,107,10135.93,1084544.51,2024-01-25,2024-02-21,Ordered
PO1278,SUP005,Prime Supplies,P101,Laptop,144,37046.72,5334727.68,2023-06-13,2023-07-09,Ordered
PO1279,SUP003,Global Components,P107,Tablet,147,13033.21,1915881.87,2024-05-30,2024-06-08,Cancelled
PO1280,SUP010,National Electronics,P106,Router,112,2104.02,235650.24,2024-01-26,2024-02-19,Delivered
PO1281,SUP010,Global Components,P101,Laptop,145,30403.29,4408477.05,2023-10-05,2023-10-25,Ordered
PO1282,SUP006,Smart Source,P101,Laptop,98,36030.55,3530993.9,2023-05-23,2023-06-18,Delivered
PO1283,SUP004,Prime Supplies,P113,SSD,43,3934.59,169187.37,2024-04-11,2024-04-17,Delivered
PO1284,SUP005,Bluechip Suppliers,P101,Laptop,21,41902.45,879951.45,2024-11-07,2024-11-26,Partially Delivered
PO1285,SUP004,Bluechip Suppliers,P110,UPS,136,4623.03,628732.08,2023-09-18,2023-10-18,Cancelled
PO1286,SUP006,Prime Supplies,P102,Printer,47,8796.22,413422.34,2023-04-01,2023-04-15,Ordered
PO1287,SUP003,Bluechip Suppliers,P106,Router,141,2853.81,402387.21,2024-10-19,2024-10-24,Cancelled
PO1288,SUP003,Prime Supplies,P101,Laptop,107,28158.77,3012988.39,2024-07-19,2024-07-24,Partially Delivered
PO1289,SUP005,Smart Source,P101,Laptop,117,39247.63,4591972.71,2023-11-04,2023-11-24,Cancelled
PO1290,SUP005,Global Components,P112,Webcam,97,1799.99,174599.03,2024-08-16,2024-08-21,Partially Delivered
PO1291,SUP001,Global Components,P107,Tablet,110,18455.38,2030091.8,2023-09-23,2023-10-04,Cancelled
PO1292,SUP009,Bluechip Suppliers,P106,Router,100,2377.99,237799.0,2023-05-18,2023-05-30,Cancelled
PO1293,SUP007,Vertex Traders,P109,Projector,140,23184.67,3245853.8,2024-03-29,2024-04-26,Cancelled
PO1294,SUP001,National Electronics,P112,Webcam,70,1831.11,128177.7,2024-02-03,2024-02-29,Delivered
PO1295,SUP002,Metro Distributors,P115,Headset,45,1927.21,86724.45,2023-01-24,2023-01-31,Cancelled
PO1296,SUP008,Global Components,P101,Laptop,81,34729.92,2813123.52,2024-08-26,2024-09-08,Ordered
PO1297,SUP005,Bluechip Suppliers,P104,Keyboard,140,999.01,139861.4,2023-12-04,2023-12-12,Partially Delivered
PO1298,SUP005,Global Components,P112,Webcam,72,2297.71,165435.12,2024-08-06,2024-08-20,Ordered
PO1299,SUP004,Reliable Systems,P105,Mouse,127,713.4,90601.8,2023-02-18,2023-03-06,Cancelled
PO1300,SUP007,Smart Source,P103,Monitor,71,5812.46,412684.66,2023-04-06,2023-05-04,Delivered
